source,date,lat,lon,bairro_assigned,bairro_text
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-17,-4.042617,-40.8655906,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-17,-3.7304512,-38.5217989,,VICENTE PINZÓN
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-17,-4.9643034,-39.009933,,VILA VELHA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-17,-3.7506683,-38.606692,,PARQUE DAS NAÇÕES
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-17,-3.685072,-40.356985,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-17,-3.7410457,-38.6309557,,TABAPUÁ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-17,-5.5350339,-40.7748902,,PRECABURA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-17,-3.558482,-38.8874958,,IPARANA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-17,-2.8869514,-40.1194713,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-17,-6.7936089,-39.2989333,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-17,-7.2186046,-39.3216718,,SANTA CLARA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-17,-3.7304512,-38.5217989,,CONJUNTO PALMEIRAS
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-17,-3.7281435,-38.4954498,,MEIRELES
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-17,-5.7450899,-39.6293519,,PRAIA DE IRACEMA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-18,-3.724711,-38.5510908,,MONTE CASTELO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-18,-4.3566709,-38.116884,,ITAPERI
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-18,-3.8101677,-38.55589,,MONDUBIM
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-18,-5.1983553,-39.2955573,,MARAPONGA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-18,-6.7487753,-38.9651991,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-18,-3.748338,-38.5514962,,RODOLFO TEÓFILO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-18,-3.5009024,-41.1113601,,PARQUE SĂO JOSÉ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-18,-3.8445314,-38.4889796,,PAUPINA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-18,-3.8036185,-38.5086081,,CAJAZEIRAS
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-18,-2.8986278,-40.4506081,,JACARECANGA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-18,-4.4084745,-40.4065472,,SERRINHA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-18,-4.186787,-38.1260755,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-18,-3.9749258,-38.3750977,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-18,-4.9553854,-39.7470489,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-18,-3.672399,-39.2364881,,GUAJERU
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-18,-3.9742634,-38.5407492,,DIAS MACÊDO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-18,-6.361934,-39.2972233,,COCÓ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-18,-5.1782451,-40.6696545,,PLANALTO AYRTON SENNA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-18,-7.0397059,-39.2916568,,PIRAMBU
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-19,-3.7304512,-38.5217989,,PRESIDENTE KENNEDY
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-18,-3.6044168,-38.8904834,,PECÉM
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-18,-3.7709036,-38.6803302,,COUTO FERNANDES
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-19,-3.7300793,-38.4696142,,VICENTE PINZÓN
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-18,-4.5118572,-38.1815126,,PRAIA DO FUTURO I
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-18,-7.3870095,-38.7737751,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-18,-6.4147445,-39.2876834,,VILA VELHA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-19,-3.7623671,-38.5852866,,HENRIQUE JORGE
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-19,-3.7939237,-38.6145012,,GRANJA LISBOA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-19,-3.8551953,-38.4958126,,PAUPINA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-19,-4.0964618,-38.4965574,,CAJAZEIRAS
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-19,-3.8802796,-38.5319963,,ANCURI
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-19,-4.228123,-38.920604,,CONJUNTO ESPERANÇA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-19,-3.7771465,-38.5671367,,PARANGABA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-19,-3.7735717,-38.6232889,,MARECHAL RONDON
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-19,-4.3336553,-40.1544913,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-19,-3.6099755,-38.9687182,,SANTA CLARA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-19,-3.812231,-38.5988366,,CANINDEZINHO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-19,-3.1212907,-40.0539995,,CIDADE NOVA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-19,-3.7950248,-39.2670733,,PEDRAS
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-19,-3.9355099,-38.3911896,,MACHUCA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-19,-4.932857,-37.9786328,,JARDIM GUANABARA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-19,-3.35448,-39.8355287,,SÃO BENTO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-20,-3.9576093,-38.6972208,,MARAPONGA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-20,-3.7213636,-38.5838061,,JARDIM IRACEMA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-20,-2.9009918,-40.8427389,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-20,-7.2533085,-39.3359932,,FARIAS BRITO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-20,-4.727761,-37.316482,,SABIAGUABA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-20,-7.2783713,-39.3221285,,LAGOA REDONDA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-20,-4.5427141,-40.7168461,,MATRIZ DE SÃO GONÇALO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-20,-3.117306,-40.8334136,,PEDRAS
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-20,-7.4909841,-38.9859152,,ARACAPÉ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-20,-3.8089432,-38.6041375,,CANINDEZINHO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-20,-3.7745212,-38.6156891,,CONJUNTO CEARÁ I
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-20,-3.8253814,-38.5968692,,PARQUE PRESIDENTE VARGAS
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-20,-3.825306,-38.4605115,,LAGOA REDONDA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-20,-3.9761448,-38.5283488,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-21,-3.8480351,-38.5173956,,JANGURUSSU
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-21,-4.042617,-40.8655906,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-21,-3.8213184,-38.590207,,CONJUNTO ESPERANÇA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-21,-6.5209064,-39.525973,,NOVO MONDUBIM
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-21,-3.903303,-38.519863,,BARROSO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-21,-3.7144281,-38.5569305,,CARLITO PAMPLONA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-21,-4.2862714,-38.6418712,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-21,-2.98702,-40.1284808,,SABIAGUABA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-21,-2.9224684,-39.9152184,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-21,-3.4790989,-39.1537617,,CONJUNTO ESPERANÇA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-21,-4.0412656,-38.6369079,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-21,-3.1212057,-40.8284124,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-21,-6.6065382,-39.0599487,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-21,-3.8307387,-38.6234266,,PARQUE IRACEMA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-21,-3.7307332,-41.0004019,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-21,-3.7777657,-38.4623898,,EDSON QUEIROZ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-21,-3.7304512,-38.5217989,,PLANALTO AYRTON SENNA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-21,-3.7208413,-38.5764226,,FLORESTA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-21,-3.7304512,-38.5217989,,VICENTE PINZÓN
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-21,-3.1212057,-40.8284124,,VARJOTA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-21,-3.7740313,-38.6239092,,MARECHAL RONDON
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-21,-4.3290203,-38.8821055,,VILA UNIĂO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-21,-4.1810469,-38.1298101,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-21,-5.1983553,-39.2955573,,CONJUNTO ESPERANÇA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-21,-4.9556599,-39.0283427,,SÃO JOÃO DO TAUAPE
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-3.6811499,-40.3702871,,VILA UNIĂO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-21,-3.7349478,-38.6562912,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-6.0936464,-39.4543204,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-6.7903652,-39.3042818,,-
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-3.7256982,-38.5824281,,JARDIM IRACEMA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-3.796962,-38.5886802,,PARQUE SĂO JOSÉ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-3.437987,-39.147868,,CAIS DO PORTO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-4.1958345,-40.4735305,,PEDRAS
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-3.7255452,-38.4671001,,VICENTE PINZÓN
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-2.8855952,-40.853554,,SÃO GERARDO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-3.7304512,-38.5217989,,MANUEL DIAS BRANCO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-3.8704143,-40.9176888,,SÃO BENTO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-3.6815246,-40.3564673,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-3.1212057,-40.8284124,,PROXIMIDADES DA PRAÇA SÃO PEDRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-4.7624004,-39.4826214,,PARQUE SĂO JOSÉ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-5.3909467,-40.3168628,,FÁTIMA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-3.3634586,-39.8284791,,CAJAZEIRAS
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-3.7857447,-38.5833598,,VILA PERI
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-3.863603,-38.504608,,ANCURI
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-5.2260121,-39.2921512,,ALTO ALEGRE II
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-2.8893886,-40.8535958,,RODAGEM DO LAGO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-3.8296651,-38.4654721,,CURIÓ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-4.7051681,-40.565519,,SAGRADO CORAÇÃO DE JESUS
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-4.3010895,-38.4976923,,LAGOA REDONDA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-3.6099755,-38.9687182,,VILA UNIĂO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-3.7304512,-38.5217989,,VICENTE PINZÓN
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-5.0783124,-37.9913139,,TOMÉ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-3.8889838,-38.4546585,,MONDUBIM
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-5.1261877,-39.7300055,,CAIS DO PORTO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-3.41436,-39.030028,CEARÁ,ALTO DA BALANÇA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-3.7304512,-38.5217989,,PRAIA DE IRACEMA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-22,-4.186787,-38.1260755,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-23,-3.8432635,-38.5879933,,INDUSTRIAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-23,-5.2463699,-38.1311946,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-23,-4.558259,-37.767894,,PARQUE SĂO JOSÉ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-23,-7.2309755,-39.4180236,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-23,-3.741027,-38.4754416,,PAPICU
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-23,-3.7252053,-38.5508555,,MONTE CASTELO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-23,-3.7890278,-38.623195,,GRANJA LISBOA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-23,-4.8542961,-39.5766436,,ALTO ALEGRE II
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-23,-3.6643543,-40.3375122,,CONJUNTO CEARÁ II
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-23,-4.1632924,-40.7495985,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-23,-3.7304512,-38.5217989,,PARQUE PRESIDENTE VARGAS
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-23,-3.7304512,-38.5217989,,VICENTE PINZÓN
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-23,-5.2440865,-38.1284605,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-23,-6.3638,-39.2998632,,GUAJERU
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-23,-3.1221945,-40.1514585,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-23,-3.9042799,-38.447818,,ANTÔNIO BEZERRA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-23,-3.8931926,-38.6106944,,JEREISSATI 3
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-23,-4.1536864,-38.6811321,,GUAJERU
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-23,-4.1632924,-40.7495985,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-23,-5.0873584,-38.3171406,,PARQUE LEBLON
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-23,-7.248491,-39.1434843,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-24,-7.0417053,-39.2835527,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-24,-6.942827,-38.9773617,,CARARU
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-24,-3.8308605,-38.5813121,,ARACAPÉ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-24,-4.129666,-38.241178,,BOM FUTURO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-24,-3.796962,-38.5886802,,PARQUE SĂO JOSÉ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-24,-3.8613789,-38.5804344,,PARQUE ARAXÁ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-24,-2.8965509,-41.0578732,,IPARANA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-24,-7.2267425,-39.301057,,MANOEL SÁTIRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-24,-3.437987,-39.147868,,CIDADE DOS FUNCIONÁRIOS
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-24,-3.4408735,-39.18386,,2ª ETAPA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-24,-7.4909841,-38.9859152,,PARQUE LEBLON
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-24,-3.4561781,-39.5586926,,VILA PERI
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-24,-3.8381378,-38.5967732,,INDUSTRIAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-24,-5.8124538,-38.3008442,,ANTÔNIO BEZERRA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-24,-3.8131176,-38.5320551,,PASSARÉ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-24,-6.361934,-39.2972233,,BARRA DO CEARÁ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-24,-3.3147591,-40.558957,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-24,-3.0533363,-40.1688632,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-24,-3.8125244,-38.6032973,,CANINDEZINHO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-24,-3.6841324,-39.5851265,,ESMERINO GOMES
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-24,-4.3408169,-40.1458946,,PEDRAS
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-24,-6.0936464,-39.4543204,,MOURA BRASIL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-24,-3.6235302,-39.5050697,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-25,-6.361934,-39.2972233,,VILA VELHA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-25,-7.8288372,-39.0751908,,FLORESTA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-25,-2.8990881,-40.8485862,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-25,-3.792397,-38.5932073,,BOM JARDIM
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-25,-3.5534462,-38.88751,,TABAPUÁ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-25,-4.1810469,-38.1298101,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-25,-3.7300563,-38.6593082,,MEIRELES
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-25,-4.4910653,-38.5964829,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-25,-3.8922967,-38.6835427,,MOURA BRASIL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-25,-3.9474355,-38.695018,,GENIBAÚ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-25,-3.3634586,-39.8284791,,FLORESTA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-25,-4.1810469,-38.1298101,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-25,-3.7044722,-38.5812573,,BARRA DO CEARÁ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-25,-3.9615949,-38.4919703,,SANTA CLARA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-25,-3.5985489,-39.4358101,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-25,-3.8371724,-38.5545596,,PREFEITO JOSÉ WALTER
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-25,-3.7105441,-38.5999311,,VILA VELHA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-25,-3.437987,-39.147868,,CAIS DO PORTO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-25,-4.1810469,-38.1298101,,CAMBEBA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-25,-7.0417053,-39.2835527,,CIDADE 2000
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-26,-7.3166357,-39.1961783,,SÃO BENTO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-26,-3.7586689,-38.6316874,,PIRAMBU
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-26,-3.8307895,-38.5869684,,ARACAPÉ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-26,-4.8279761,-37.7774956,,BARROSO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-26,-6.361934,-39.2972233,,CAJAZEIRAS
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-26,-5.1455607,-38.0984936,,AEROLÂNDIA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-26,-3.7828646,-38.6144099,,GRANJA LISBOA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-26,-3.7093528,-38.5525773,,PIRAMBU
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-26,-7.2533085,-39.3359932,,FARIAS BRITO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-26,-4.2122606,-40.6762192,,ANTÔNIO BEZERRA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-26,-3.9299177,-38.6101124,,MONDUBIM
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-26,-4.1129425,-38.2472766,,VILA PERI
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-27,-4.171073,-38.464988,,ALTO DA BALANÇA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-26,-4.8289405,-37.7823204,,ALTO DA BALANÇA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-26,-3.8642041,-38.5060694,,ANCURI
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-26,-7.3053924,-38.9463281,,CAIS DO PORTO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-26,-3.7501025,-38.4716231,,CIDADE 2000
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-26,-3.4397287,-39.1658252,,SÃO BENTO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-26,-3.5667684,-41.091504,,SÃO GERARDO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-26,-4.451256,-37.798056,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-26,-4.451256,-37.798056,,EDSON QUEIROZ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-27,-4.1958345,-40.4735305,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-27,-3.7985716,-38.429758,,SABIAGUABA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-27,-3.8480351,-38.5173956,,JANGURUSSU
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-27,-3.8325601,-38.4983919,,MESSEJANA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-27,-7.248491,-39.1434843,,PARQUE SANTA MARIA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-27,-6.4003992,-38.8575946,,CONJUNTO ESPERANÇA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-27,-3.7129879,-38.5497075,,PIRAMBU
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-27,-4.0265183,-38.3066829,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-27,-5.2390623,-38.1319389,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-27,-2.9168809,-40.8597072,,NOSSA SENHORA DE FÁTIMA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-27,-3.7822084,-38.5997833,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-27,-3.6879135,-40.3456372,,SALINAS
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-27,-4.2054261,-39.7323359,,BELA VISTA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-27,-3.9576093,-38.6972208,,MARAPONGA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-27,-4.7654834,-39.0215863,,SALINAS
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-27,-6.4003992,-38.8575946,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-27,-3.2315443,-40.1299576,,VILA PERI
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-27,-4.186787,-38.1260755,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-28,-3.7076431,-38.5650444,,CRISTO REDENTOR
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-28,-4.9553854,-39.7470489,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-28,-3.9841,-38.6180383,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-28,-3.9228792,-40.8890296,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-28,-3.7139962,-38.4646626,,CAIS DO PORTO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-07-28,-7.0876252,-39.2997481,,BARRA DO CEARÁ
