id,data,bairro_assigned,cidade_norm,latitude,longitude,tipo,tipo_evento
835,2022-04-13,Parque Santa Maria,fortaleza,-3.847769078,-38.49674685,cvli,HOMICIDIO DOLOSO
841,2022-04-13,Centro,fortaleza,-3.728486244,-38.52717443,cvli,HOMICIDIO DOLOSO
843,2022-04-13,Padre Andrade,fortaleza,-3.735074771,-38.57901696,cvli,ROUBO SEGUIDO DE MORTE (LATROCINIO)
845,2022-04-14,Barra Do Ceará,fortaleza,-3.706412995,-38.57079245,cvli,HOMICIDIO DOLOSO
849,2022-04-14,Henrique Jorge,fortaleza,-3.763981669,-38.59170676,cvli,HOMICIDIO DOLOSO
850,2022-04-14,Jangurussu,fortaleza,-3.832728788,-38.51774311,cvli,HOMICIDIO DOLOSO
851,2022-04-14,Jangurussu,fortaleza,-3.832728788,-38.51774311,cvli,ROUBO SEGUIDO DE MORTE (LATROCINIO)
860,2022-04-15,Serrinha,fortaleza,-3.788578481,-38.5435919,cvli,HOMICIDIO DOLOSO
872,2022-04-17,Benfica,fortaleza,-3.741175467,-38.54104322,cvli,HOMICIDIO DOLOSO
877,2022-04-17,Curió,fortaleza,-3.822457177,-38.48082257,cvli,HOMICIDIO DOLOSO
881,2022-04-17,Jacarecanga,fortaleza,-3.714829448,-38.54291582,cvli,HOMICIDIO DOLOSO
889,2022-04-17,Jardim América,fortaleza,-3.754117682,-38.53853734,cvli,HOMICIDIO DOLOSO
890,2022-04-17,Jardim América,fortaleza,-3.754117682,-38.53853734,cvli,HOMICIDIO DOLOSO
893,2022-04-18,Álvaro Weyne,fortaleza,-3.718687691,-38.56870806,cvli,HOMICIDIO DOLOSO
899,2022-04-18,Pici,fortaleza,-3.751421291,-38.58055636,cvli,HOMICIDIO DOLOSO
900,2022-04-19,Mondubim,fortaleza,-3.828402663,-38.5605107,cvli,HOMICIDIO DOLOSO
901,2022-04-19,Granja Portugal,fortaleza,-3.782881626,-38.60158343,cvli,HOMICIDIO DOLOSO
902,2022-04-19,Mondubim,fortaleza,-3.817240445,-38.56746195,cvli,HOMICIDIO DOLOSO
908,2022-04-19,Granja Portugal,fortaleza,-3.78282787,-38.59915743,cvli,HOMICIDIO DOLOSO
909,2022-04-20,São Bento,fortaleza,-3.848271119,-38.48056451,cvli,HOMICIDIO DOLOSO
912,2022-04-20,Centro,fortaleza,-3.722155554,-38.52067433,cvli,HOMICIDIO DOLOSO
913,2022-04-20,Centro,fortaleza,-3.722155554,-38.52067433,cvli,HOMICIDIO DOLOSO
917,2022-04-21,Sapiranga / Coité,fortaleza,-3.789178849,-38.47549766,cvli,HOMICIDIO DOLOSO
919,2022-04-21,Praia Do Futuro Ii,fortaleza,-3.754315928,-38.44503219,cvli,HOMICIDIO DOLOSO
924,2022-04-21,Passaré,fortaleza,-3.813265894,-38.51797207,cvli,HOMICIDIO DOLOSO
925,2022-04-22,Floresta,fortaleza,-3.719740899,-38.5752217,cvli,HOMICIDIO DOLOSO
927,2022-04-22,Antônio Bezerra,fortaleza,-3.743859696,-38.58721739,cvli,HOMICIDIO DOLOSO
928,2022-04-22,Antônio Bezerra,fortaleza,-3.743859696,-38.58721739,cvli,HOMICIDIO DOLOSO
930,2022-04-23,Bom Jardim,fortaleza,-3.794112417,-38.5968546,cvli,HOMICIDIO DOLOSO
933,2022-04-23,José De Alencar,fortaleza,-3.81176741,-38.47605692,cvli,HOMICIDIO DOLOSO
935,2022-04-23,Granja Portugal,fortaleza,-3.781909964,-38.5973771,cvli,HOMICIDIO DOLOSO
936,2022-04-23,Farias Brito,fortaleza,-3.736845783,-38.54261446,cvli,HOMICIDIO DOLOSO
937,2022-04-23,Bom Jardim,fortaleza,-3.793458112,-38.60679132,cvli,HOMICIDIO DOLOSO
938,2022-04-23,Jangurussu,fortaleza,-3.831018768,-38.51307055,cvli,HOMICIDIO DOLOSO
946,2022-04-24,Jangurussu,fortaleza,-3.857220579,-38.51750902,cvli,HOMICIDIO DOLOSO
961,2022-04-26,Antônio Bezerra,fortaleza,-3.747545658,-38.59740563,cvli,HOMICIDIO DOLOSO
963,2022-04-26,Jangurussu,fortaleza,-3.834365449,-38.51748377,cvli,HOMICIDIO DOLOSO
966,2022-04-26,Mondubim,fortaleza,-3.820775937,-38.58609992,cvli,HOMICIDIO DOLOSO
971,2022-04-27,Barroso,fortaleza,-3.813846077,-38.50946586,cvli,HOMICIDIO DOLOSO
974,2022-04-27,Pici,fortaleza,-3.749342503,-38.5819276,cvli,HOMICIDIO DOLOSO
979,2022-04-28,Messejana,fortaleza,-3.818174205,-38.4920378,cvli,HOMICIDIO DOLOSO
982,2022-04-29,Vicente Pinzón,fortaleza,-3.724296015,-38.47175134,cvli,FEMINICÍDIO
992,2022-04-30,Bom Jardim,fortaleza,-3.790693622,-38.60848411,cvli,HOMICIDIO DOLOSO
993,2022-04-30,Bom Jardim,fortaleza,-3.790693622,-38.60848411,cvli,HOMICIDIO DOLOSO
999,2022-05-01,Pedras,fortaleza,-3.873344741,-38.5116982,cvli,HOMICIDIO DOLOSO
1001,2022-05-01,Jangurussu,fortaleza,-3.848324755,-38.51729529,cvli,HOMICIDIO DOLOSO
1002,2022-05-01,Cajazeiras,fortaleza,-3.812723441,-38.5039403,cvli,HOMICIDIO DOLOSO
1005,2022-05-01,Lagoa Redonda,fortaleza,-3.821778467,-38.47124466,cvli,HOMICIDIO DOLOSO
1006,2022-05-01,Lagoa Redonda,fortaleza,-3.821778467,-38.47124466,cvli,HOMICIDIO DOLOSO
1009,2022-05-02,Ancuri,fortaleza,-3.86167087,-38.4988206,cvli,HOMICIDIO DOLOSO
1015,2022-05-03,Itaperi,fortaleza,-3.784090458,-38.56238331,cvli,HOMICIDIO DOLOSO
1023,2022-05-04,Granja Lisboa,fortaleza,-3.782539288,-38.61439556,cvli,HOMICIDIO DOLOSO
1024,2022-05-04,Praia Do Futuro I,fortaleza,-3.744923762,-38.45425174,cvli,HOMICIDIO DOLOSO
1026,2022-05-04,Pici,fortaleza,-3.750500856,-38.5831447,cvli,HOMICIDIO DOLOSO
1027,2022-05-04,Passaré,fortaleza,-3.821545362,-38.52397913,cvli,HOMICIDIO DOLOSO
1033,2022-05-05,Antônio Bezerra,fortaleza,-3.741270851,-38.58896455,cvli,HOMICIDIO DOLOSO
1036,2022-05-05,Jardim Das Oliveiras,fortaleza,-3.783052659,-38.5078668,cvli,HOMICIDIO DOLOSO
1043,2022-05-06,Planalto Ayrton Senna,fortaleza,-3.842702231,-38.5652656,cvli,HOMICIDIO DOLOSO
1050,2022-05-07,Cidade Dos Funcionários,fortaleza,-3.789118723,-38.50916278,cvli,HOMICIDIO DOLOSO
1056,2022-05-07,Quintino Cunha,fortaleza,-3.735504761,-38.59541276,cvli,HOMICIDIO DOLOSO
1059,2022-05-08,Planalto Ayrton Senna,fortaleza,-3.831222112,-38.56477546,cvli,HOMICIDIO DOLOSO
1064,2022-05-08,Maraponga,fortaleza,-3.794950765,-38.57463393,cvli,HOMICIDIO DOLOSO
1068,2022-05-09,Passaré,fortaleza,-3.820110393,-38.52259798,cvli,HOMICIDIO DOLOSO
1070,2022-05-09,Papicu,fortaleza,-3.741534945,-38.47832657,cvli,LESAO CORPORAL SEGUIDA DE MORTE
1071,2022-05-09,Pici,fortaleza,-3.755255662,-38.57685913,cvli,HOMICIDIO DOLOSO
1072,2022-05-09,Pici,fortaleza,-3.755255662,-38.57685913,cvli,HOMICIDIO DOLOSO
1081,2022-05-11,Precabura,fortaleza,-3.808906133,-38.43177774,cvli,HOMICIDIO DOLOSO
1082,2022-05-11,Jardim Iracema,fortaleza,-3.72141731,-38.58591153,cvli,HOMICIDIO DOLOSO
1083,2022-05-11,Messejana,fortaleza,-3.831489082,-38.48771636,cvli,HOMICIDIO DOLOSO
1084,2022-05-11,Benfica,fortaleza,-3.745509805,-38.54487809,cvli,HOMICIDIO DOLOSO
1085,2022-05-11,Antônio Bezerra,fortaleza,-3.743678368,-38.58987489,cvli,HOMICIDIO DOLOSO
1086,2022-05-11,Antônio Bezerra,fortaleza,-3.743678368,-38.58987489,cvli,HOMICIDIO DOLOSO
1090,2022-05-11,Vila Peri,fortaleza,-3.79175097,-38.58288102,cvli,HOMICIDIO DOLOSO
1094,2022-05-12,Montese,fortaleza,-3.758329893,-38.55333036,cvli,HOMICIDIO DOLOSO
1095,2022-05-12,Parque Manibura,fortaleza,-3.795361565,-38.48091183,cvli,HOMICIDIO DOLOSO
1099,2022-05-12,Messejana,fortaleza,-3.832505373,-38.48331976,cvli,HOMICIDIO DOLOSO
1106,2022-05-12,Parque Săo José,fortaleza,-3.791856682,-38.58941055,cvli,HOMICIDIO DOLOSO
1107,2022-05-12,Parangaba,fortaleza,-3.785141581,-38.57301023,cvli,HOMICIDIO DOLOSO
1109,2022-05-13,Vila Velha,fortaleza,-3.720401247,-38.58927773,cvli,HOMICIDIO DOLOSO
1112,2022-05-13,Parangaba,fortaleza,-3.782003653,-38.57098023,cvli,HOMICIDIO DOLOSO
1114,2022-05-13,Conjunto Palmeiras,fortaleza,-3.840536392,-38.52208596,cvli,HOMICIDIO DOLOSO
1115,2022-05-13,São Bento,fortaleza,-3.855996784,-38.4804495,cvli,HOMICIDIO DOLOSO
1116,2022-05-13,São Bento,fortaleza,-3.855996784,-38.4804495,cvli,HOMICIDIO DOLOSO
1118,2022-05-13,Granja Portugal,fortaleza,-3.783750343,-38.59565526,cvli,HOMICIDIO DOLOSO
1119,2022-05-13,Granja Portugal,fortaleza,-3.78521507,-38.60076236,cvli,HOMICIDIO DOLOSO
1120,2022-05-14,Jardim Iracema,fortaleza,-3.715350941,-38.58215513,cvli,HOMICIDIO DOLOSO
1121,2022-05-14,Pedras,fortaleza,-3.874936428,-38.50452615,cvli,HOMICIDIO DOLOSO
1122,2022-05-14,Granja Lisboa,fortaleza,-3.782241254,-38.62565376,cvli,HOMICIDIO DOLOSO
1123,2022-05-14,Jardim Iracema,fortaleza,-3.715756291,-38.58097746,cvli,HOMICIDIO DOLOSO
1124,2022-05-14,Antônio Bezerra,fortaleza,-3.745854662,-38.59594507,cvli,HOMICIDIO DOLOSO
1126,2022-05-14,Coaçu,fortaleza,-3.836479092,-38.4859881,cvli,HOMICIDIO DOLOSO
1127,2022-05-14,Praia Do Futuro Ii,fortaleza,-3.766627954,-38.44242026,cvli,HOMICIDIO DOLOSO
1128,2022-05-14,Cristo Redentor,fortaleza,-3.71163144,-38.57077632,cvli,HOMICIDIO DOLOSO
1135,2022-05-15,Jangurussu,fortaleza,-3.856646144,-38.51671305,cvli,HOMICIDIO DOLOSO
1136,2022-05-15,Siqueira,fortaleza,-3.806464771,-38.6294546,cvli,HOMICIDIO DOLOSO
1140,2022-05-15,Barra Do Ceará,fortaleza,-3.707261006,-38.5743688,cvli,HOMICIDIO DOLOSO
1143,2022-05-16,Jardim Iracema,fortaleza,-3.726384279,-38.58479264,cvli,HOMICIDIO DOLOSO
1149,2022-05-17,Siqueira,fortaleza,-3.799965943,-38.63138804,cvli,HOMICIDIO DOLOSO
1150,2022-05-17,Cristo Redentor,fortaleza,-3.704704549,-38.56194411,cvli,HOMICIDIO DOLOSO
1151,2022-05-17,Paupina,fortaleza,-3.846049293,-38.48595163,cvli,HOMICIDIO DOLOSO
1158,2022-05-18,Jangurussu,fortaleza,-3.855802561,-38.51664596,cvli,HOMICIDIO DOLOSO
1160,2022-05-18,Cidade Dos Funcionários,fortaleza,-3.798299332,-38.50543176,cvli,HOMICIDIO DOLOSO
1161,2022-05-18,Cidade Dos Funcionários,fortaleza,-3.798299332,-38.50543176,cvli,HOMICIDIO DOLOSO
1163,2022-05-18,Boa Vista/Castelão,fortaleza,-3.793325787,-38.51813262,cvli,HOMICIDIO DOLOSO
1164,2022-05-18,Boa Vista/Castelão,fortaleza,-3.793325787,-38.51813262,cvli,HOMICIDIO DOLOSO
1165,2022-05-18,Boa Vista/Castelão,fortaleza,-3.793325787,-38.51813262,cvli,HOMICIDIO DOLOSO
1166,2022-05-18,Sapiranga / Coité,fortaleza,-3.791358976,-38.47479704,cvli,HOMICIDIO DOLOSO
1167,2022-05-18,Bom Jardim,fortaleza,-3.797440539,-38.59653762,cvli,HOMICIDIO DOLOSO
1170,2022-05-19,Planalto Ayrton Senna,fortaleza,-3.832275863,-38.56442473,cvli,HOMICIDIO DOLOSO
1175,2022-05-20,Prefeito José Walter,fortaleza,-3.844553017,-38.55334565,cvli,HOMICIDIO DOLOSO
1185,2022-05-21,Jangurussu,fortaleza,-3.855880746,-38.51898518,cvli,HOMICIDIO DOLOSO
1198,2022-05-22,Joaquim Távora,fortaleza,-3.749705986,-38.51833387,cvli,HOMICIDIO DOLOSO
1199,2022-05-22,Barra Do Ceará,fortaleza,-3.706380169,-38.57972897,cvli,HOMICIDIO DOLOSO
1200,2022-05-22,Barra Do Ceará,fortaleza,-3.706380169,-38.57972897,cvli,HOMICIDIO DOLOSO
1203,2022-05-23,Prefeito José Walter,fortaleza,-3.829946473,-38.55942294,cvli,HOMICIDIO DOLOSO
1219,2022-05-25,Bonsucesso,fortaleza,-3.775813307,-38.58917229,cvli,HOMICIDIO DOLOSO
1223,2022-05-25,Boa Vista/Castelão,fortaleza,-3.801929352,-38.52555632,cvli,HOMICIDIO DOLOSO
1224,2022-05-25,Farias Brito,fortaleza,-3.735448537,-38.54137817,cvli,HOMICIDIO DOLOSO
1226,2022-05-26,Cajazeiras,fortaleza,-3.8127936,-38.50460643,cvli,HOMICIDIO DOLOSO
1228,2022-05-26,Antônio Bezerra,fortaleza,-3.736901284,-38.5927778,cvli,HOMICIDIO DOLOSO
1229,2022-05-26,Barra Do Ceará,fortaleza,-3.706016198,-38.57547179,cvli,HOMICIDIO DOLOSO
1231,2022-05-27,Antônio Bezerra,fortaleza,-3.747282085,-38.59705649,cvli,HOMICIDIO DOLOSO
1236,2022-05-28,Siqueira,fortaleza,-3.803848511,-38.62111419,cvli,HOMICIDIO DOLOSO
1237,2022-05-28,Presidente Kennedy,fortaleza,-3.735737007,-38.57233316,cvli,HOMICIDIO DOLOSO
1241,2022-05-29,Guajeru,fortaleza,-3.831726792,-38.47864513,cvli,HOMICIDIO DOLOSO
1242,2022-05-29,Varjota,fortaleza,-3.730518827,-38.48866558,cvli,HOMICIDIO DOLOSO
1246,2022-05-29,Carlito Pamplona,fortaleza,-3.71765776,-38.55123573,cvli,HOMICIDIO DOLOSO
1252,2022-05-30,Cristo Redentor,fortaleza,-3.706548927,-38.56751073,cvli,HOMICIDIO DOLOSO
1254,2022-05-30,Cais Do Porto,fortaleza,-3.718852974,-38.47499533,cvli,HOMICIDIO DOLOSO
1255,2022-05-30,José De Alencar,fortaleza,-3.813346384,-38.47884826,cvli,HOMICIDIO DOLOSO
1258,2022-05-30,Passaré,fortaleza,-3.809976256,-38.52667225,cvli,HOMICIDIO DOLOSO
1260,2022-05-30,Barra Do Ceará,fortaleza,-3.704363563,-38.58400384,cvli,HOMICIDIO DOLOSO
1264,2022-05-31,Messejana,fortaleza,-3.819949671,-38.49036375,cvli,HOMICIDIO DOLOSO
1265,2022-05-31,Barra Do Ceará,fortaleza,-3.698867983,-38.57571185,cvli,HOMICIDIO DOLOSO
1269,2022-06-01,Jangurussu,fortaleza,-3.84846716,-38.516626,cvli,HOMICIDIO DOLOSO
1273,2022-06-02,Panamericano,fortaleza,-3.756495328,-38.56702842,cvli,HOMICIDIO DOLOSO
1274,2022-06-02,Carlito Pamplona,fortaleza,-3.712610697,-38.5564621,cvli,HOMICIDIO DOLOSO
1276,2022-06-03,Bonsucesso,fortaleza,-3.776215555,-38.58805052,cvli,HOMICIDIO DOLOSO
1281,2022-06-04,Bonsucesso,fortaleza,-3.789158398,-38.58694694,cvli,HOMICIDIO DOLOSO
1285,2022-06-04,Conjunto Esperança,fortaleza,-3.812681451,-38.59137817,cvli,HOMICIDIO DOLOSO
1288,2022-06-04,Praia Do Futuro Ii,fortaleza,-3.762414352,-38.44415597,cvli,HOMICIDIO DOLOSO
1292,2022-06-05,Centro,fortaleza,-3.721375139,-38.52055301,cvli,HOMICIDIO DOLOSO
1294,2022-06-05,Papicu,fortaleza,-3.735170967,-38.4798685,cvli,HOMICIDIO DOLOSO
1300,2022-06-05,Coaçu,fortaleza,-3.842903736,-38.48297813,cvli,HOMICIDIO DOLOSO
1306,2022-06-06,Itaperi,fortaleza,-3.793029174,-38.53944831,cvli,HOMICIDIO DOLOSO
1309,2022-06-06,Prefeito José Walter,fortaleza,-3.845813334,-38.55917047,cvli,HOMICIDIO DOLOSO
1311,2022-06-06,Pici,fortaleza,-3.749900433,-38.58028572,cvli,HOMICIDIO DOLOSO
1319,2022-06-07,Jangurussu,fortaleza,-3.854850929,-38.51485758,cvli,HOMICIDIO DOLOSO
1321,2022-06-07,Montese,fortaleza,-3.767730659,-38.55348316,cvli,ROUBO SEGUIDO DE MORTE (LATROCINIO)
1332,2022-06-10,Vila Velha,fortaleza,-3.716229323,-38.60552639,cvli,HOMICIDIO DOLOSO
1334,2022-06-10,Jangurussu,fortaleza,-3.837236745,-38.52391087,cvli,HOMICIDIO DOLOSO
1335,2022-06-10,Parque Dois Irmăos,fortaleza,-3.805401799,-38.54742527,cvli,HOMICIDIO DOLOSO
1337,2022-06-11,Jardim Das Oliveiras,fortaleza,-3.774767686,-38.5048972,cvli,HOMICIDIO DOLOSO
1339,2022-06-11,Granja Portugal,fortaleza,-3.786464654,-38.59530516,cvli,HOMICIDIO DOLOSO
1341,2022-06-12,José De Alencar,fortaleza,-3.816571476,-38.47233257,cvli,HOMICIDIO DOLOSO
1342,2022-06-12,Bonsucesso,fortaleza,-3.777035984,-38.57869963,cvli,LESAO CORPORAL SEGUIDA DE MORTE
1345,2022-06-12,Genibaú,fortaleza,-3.764012057,-38.59910674,cvli,HOMICIDIO DOLOSO
1354,2022-06-13,Messejana,fortaleza,-3.82329257,-38.49972936,cvli,HOMICIDIO DOLOSO
1356,2022-06-14,Vila Peri,fortaleza,-3.785141421,-38.57512084,cvli,ROUBO SEGUIDO DE MORTE (LATROCINIO)
1359,2022-06-14,Bonsucesso,fortaleza,-3.787607432,-38.58667415,cvli,HOMICIDIO DOLOSO
1360,2022-06-14,Sapiranga / Coité,fortaleza,-3.79551325,-38.4588445,cvli,HOMICIDIO DOLOSO
1361,2022-06-14,Sapiranga / Coité,fortaleza,-3.791427256,-38.46667615,cvli,HOMICIDIO DOLOSO
1362,2022-06-14,Siqueira,fortaleza,-3.802052129,-38.61064522,cvli,HOMICIDIO DOLOSO
1366,2022-06-15,Passaré,fortaleza,-3.816614612,-38.53115866,cvli,HOMICIDIO DOLOSO
1374,2022-06-16,Cristo Redentor,fortaleza,-3.710346047,-38.56883553,cvli,HOMICIDIO DOLOSO
1376,2022-06-16,Parque Dois Irmăos,fortaleza,-3.824145287,-38.54444865,cvli,HOMICIDIO DOLOSO
1377,2022-06-17,Jangurussu,fortaleza,-3.828637425,-38.5170468,cvli,HOMICIDIO DOLOSO
1380,2022-06-17,Messejana,fortaleza,-3.82793018,-38.48363147,cvli,HOMICIDIO DOLOSO
1386,2022-06-17,Barra Do Ceará,fortaleza,-3.711989421,-38.57906189,cvli,HOMICIDIO DOLOSO
1394,2022-06-18,Barra Do Ceará,fortaleza,-3.712845347,-38.57952346,cvli,HOMICIDIO DOLOSO
1395,2022-06-18,Barroso,fortaleza,-3.827288148,-38.51666387,cvli,HOMICIDIO DOLOSO
1403,2022-06-19,Parque Dois Irmăos,fortaleza,-3.813528877,-38.55434753,cvli,HOMICIDIO DOLOSO
1404,2022-06-19,Barroso,fortaleza,-3.827206255,-38.51667159,cvli,HOMICIDIO DOLOSO
1407,2022-06-19,Paupina,fortaleza,-3.852937847,-38.49221147,cvli,HOMICIDIO DOLOSO
1409,2022-06-19,Passaré,fortaleza,-3.807636676,-38.54234776,cvli,HOMICIDIO DOLOSO
1410,2022-06-19,Ancuri,fortaleza,-3.860382626,-38.51241124,cvli,HOMICIDIO DOLOSO
1411,2022-06-19,Prefeito José Walter,fortaleza,-3.841834686,-38.55068751,cvli,HOMICIDIO DOLOSO
1412,2022-06-20,Autran Nunes,fortaleza,-3.749261268,-38.59723814,cvli,HOMICIDIO DOLOSO
1418,2022-06-21,Barra Do Ceará,fortaleza,-3.707339565,-38.57054953,cvli,HOMICIDIO DOLOSO
1420,2022-06-21,Barra Do Ceará,fortaleza,-3.704394984,-38.57837484,cvli,LESAO CORPORAL SEGUIDA DE MORTE
1421,2022-06-21,Messejana,fortaleza,-3.829784273,-38.49490173,cvli,HOMICIDIO DOLOSO
1423,2022-06-22,Barroso,fortaleza,-3.813797226,-38.51027709,cvli,HOMICIDIO DOLOSO
1426,2022-06-22,Lagoa Redonda,fortaleza,-3.823132063,-38.46463632,cvli,HOMICIDIO DOLOSO
1432,2022-06-23,Barroso,fortaleza,-3.814454352,-38.51110652,cvli,HOMICIDIO DOLOSO
1434,2022-06-23,Rodolfo Teófilo,fortaleza,-3.743302039,-38.55206662,cvli,HOMICIDIO DOLOSO
1436,2022-06-23,Passaré,fortaleza,-3.799989979,-38.53750141,cvli,HOMICIDIO DOLOSO
1437,2022-06-23,Passaré,fortaleza,-3.799989979,-38.53750141,cvli,HOMICIDIO DOLOSO
1439,2022-06-24,José De Alencar,fortaleza,-3.817329663,-38.47288155,cvli,HOMICIDIO DOLOSO
1440,2022-06-24,Messejana,fortaleza,-3.819368752,-38.49155092,cvli,HOMICIDIO DOLOSO
1443,2022-06-24,Sapiranga / Coité,fortaleza,-3.791366104,-38.47944528,cvli,HOMICIDIO DOLOSO
1445,2022-06-25,Messejana,fortaleza,-3.832398554,-38.49994633,cvli,HOMICIDIO DOLOSO
1446,2022-06-25,Paupina,fortaleza,-3.85499048,-38.48527675,cvli,HOMICIDIO DOLOSO
1451,2022-06-26,Carlito Pamplona,fortaleza,-3.715851147,-38.54971564,cvli,HOMICIDIO DOLOSO
1452,2022-06-26,Planalto Ayrton Senna,fortaleza,-3.831095278,-38.57410243,cvli,HOMICIDIO DOLOSO
1455,2022-06-26,Serrinha,fortaleza,-3.782681448,-38.55081185,cvli,HOMICIDIO DOLOSO
1456,2022-06-26,José De Alencar,fortaleza,-3.815729742,-38.47647558,cvli,HOMICIDIO DOLOSO
1458,2022-06-26,Messejana,fortaleza,-3.825888753,-38.48851653,cvli,HOMICIDIO DOLOSO
1462,2022-06-27,Guajeru,fortaleza,-3.835421983,-38.48228937,cvli,HOMICIDIO DOLOSO
1463,2022-06-27,Jangurussu,fortaleza,-3.858009279,-38.51529572,cvli,HOMICIDIO DOLOSO
1470,2022-06-29,Rachel De Queiroz,fortaleza,-3.79601475,-38.55253219,cvli,HOMICIDIO DOLOSO
1473,2022-06-29,Sapiranga / Coité,fortaleza,-3.80043784,-38.4641667,cvli,HOMICIDIO DOLOSO
1474,2022-06-29,Conjunto Ceará I,fortaleza,-3.768595039,-38.59861378,cvli,HOMICIDIO DOLOSO
1477,2022-06-30,Dias Macêdo,fortaleza,-3.793514749,-38.52860037,cvli,HOMICIDIO DOLOSO
1483,2022-07-01,Henrique Jorge,fortaleza,-3.75488516,-38.5806229455,cvli,FEMINICÍDIO
1495,2022-07-02,Messejana,fortaleza,-3.8268447333,-38.4925545187,cvli,HOMICIDIO DOLOSO
1504,2022-07-03,Lagoa Redonda,fortaleza,-3.8224323724,-38.4728631021,cvli,HOMICIDIO DOLOSO
1513,2022-07-05,Aerolândia,fortaleza,-3.7746861639,-38.5162150733,cvli,HOMICIDIO DOLOSO
1525,2022-07-06,Joaquim Távora,fortaleza,-3.7388267085,-38.5220527756,cvli,HOMICIDIO DOLOSO
1533,2022-07-08,Barroso,fortaleza,-3.82248345,-38.5126693668,cvli,HOMICIDIO DOLOSO
1537,2022-07-09,Parque Dois Irmăos,fortaleza,-3.8205768523,-38.5434135322,cvli,HOMICIDIO DOLOSO
1538,2022-07-09,Padre Andrade,fortaleza,-3.7324860858,-38.576108188,cvli,HOMICIDIO DOLOSO
1541,2022-07-10,Barra Do Ceará,fortaleza,-3.6945407287,-38.5852459749,cvli,HOMICIDIO DOLOSO
1543,2022-07-10,Paupina,fortaleza,-3.8435950401,-38.4913808555,cvli,HOMICIDIO DOLOSO
1544,2022-07-10,Prefeito José Walter,fortaleza,-3.8407476593,-38.549732931,cvli,HOMICIDIO DOLOSO
1545,2022-07-10,Prefeito José Walter,fortaleza,-3.8407476593,-38.549732931,cvli,HOMICIDIO DOLOSO
1546,2022-07-10,Cais Do Porto,fortaleza,-3.7080508219,-38.4658410611,cvli,HOMICIDIO DOLOSO
1548,2022-07-10,Vila Velha,fortaleza,-3.7124711007,-38.6024992062,cvli,HOMICIDIO DOLOSO
1549,2022-07-10,Antônio Bezerra,fortaleza,-3.7366301393,-38.5925082303,cvli,HOMICIDIO DOLOSO
1564,2022-07-12,Quintino Cunha,fortaleza,-3.7319212425,-38.5975306733,cvli,HOMICIDIO DOLOSO
1565,2022-07-12,Messejana,fortaleza,-3.8319925536,-38.492024931,cvli,HOMICIDIO DOLOSO
1566,2022-07-12,Granja Lisboa,fortaleza,-3.7829002809,-38.620594631,cvli,HOMICIDIO DOLOSO
1572,2022-07-13,Prefeito José Walter,fortaleza,-3.8292972923,-38.5503658706,cvli,HOMICIDIO DOLOSO
1580,2022-07-14,Prefeito José Walter,fortaleza,-3.8438683668,-38.5533340922,cvli,HOMICIDIO DOLOSO
1581,2022-07-14,Pici,fortaleza,-3.7509594973,-38.5787324021,cvli,HOMICIDIO DOLOSO
1583,2022-07-14,Canindezinho,fortaleza,-3.8177678202,-38.6080618639,cvli,HOMICIDIO DOLOSO
1589,2022-07-15,Pedras,fortaleza,-3.8746365627,-38.5097222033,cvli,HOMICIDIO DOLOSO
1590,2022-07-15,Paupina,fortaleza,-3.8701386404,-38.4956092475,cvli,HOMICIDIO DOLOSO
1591,2022-07-15,Paupina,fortaleza,-3.8599357702,-38.4933440322,cvli,HOMICIDIO DOLOSO
1597,2022-07-16,Granja Lisboa,fortaleza,-3.7877399378,-38.6189662457,cvli,HOMICIDIO DOLOSO
1605,2022-07-16,São João Do Tauape,fortaleza,-3.7549293566,-38.5121873033,cvli,HOMICIDIO DOLOSO
1606,2022-07-16,José De Alencar,fortaleza,-3.8179271369,-38.4777885322,cvli,HOMICIDIO DOLOSO
1607,2022-07-16,Granja Portugal,fortaleza,-3.7865749323,-38.5997126898,cvli,HOMICIDIO DOLOSO
1608,2022-07-17,Aerolândia,fortaleza,-3.7711066072,-38.5111134043,cvli,HOMICIDIO DOLOSO
1609,2022-07-17,Aerolândia,fortaleza,-3.7805877039,-38.5138485912,cvli,HOMICIDIO DOLOSO
1610,2022-07-17,Bonsucesso,fortaleza,-3.789441358,-38.587503479,cvli,HOMICIDIO DOLOSO
1613,2022-07-17,Pedras,fortaleza,-3.8700830348,-38.5039048375,cvli,HOMICIDIO DOLOSO
1623,2022-07-18,Ellery,fortaleza,-3.7255300228,-38.5622282211,cvli,HOMICIDIO DOLOSO
1626,2022-07-19,Barra Do Ceará,fortaleza,-3.7069632007,-38.5716863418,cvli,HOMICIDIO DOLOSO
1627,2022-07-19,Jangurussu,fortaleza,-3.8562362171,-38.5143051079,cvli,HOMICIDIO DOLOSO
1629,2022-07-20,Aeroporto,fortaleza,-3.7665001633,-38.5288559598,cvli,HOMICIDIO DOLOSO
1634,2022-07-20,Floresta,fortaleza,-3.7214305227,-38.5743380445,cvli,HOMICIDIO DOLOSO
1635,2022-07-21,Aeroporto,fortaleza,-3.7724777302,-38.5188959646,cvli,HOMICIDIO DOLOSO
1636,2022-07-21,Barra Do Ceará,fortaleza,-3.706470995,-38.584713831,cvli,HOMICIDIO DOLOSO
