datetime,tipo,cidade,ais,regiao_risp,bairro,rua,latitude,longitude,prox_bairro,prox_rua,dias_para_prox,distancia_para_prox_km
2022-01-03 08:24:01,cvp,Fortaleza,AIS 16,CAPITAL LESTE,MESSEJANA,,-3.8288196517,-38.5026065407,MESSEJANA,,0.0,0.0
2022-01-03 09:20:27,cvp,Fortaleza,AIS 20,CAPITAL OESTE,MONDUBIM,,-3.8175072235,-38.5644818379,JARDIM CEARENSE,,0.019,1.909
2022-01-03 09:20:27,cvp,Fortaleza,AIS 20,CAPITAL OESTE,MONDUBIM,,-3.8175072235,-38.5644818379,MONDUBIM,,0.0,0.0
2022-01-03 09:47:42,cvp,Fortaleza,AIS 20,CAPITAL OESTE,JARDIM CEARENSE,,-3.8003390996,-38.5646189861,JARDIM CEARENSE,,0.0,0.0
2022-01-03 09:47:42,cvp,Fortaleza,AIS 20,CAPITAL OESTE,JARDIM CEARENSE,,-3.8003390996,-38.5646189861,MONDUBIM,,1.015,1.96
2022-01-03 10:00:00,cvli,Fortaleza,AIS 20,CAPITAL OESTE,MONDUBIM,,-3.814128272,-38.55783443,ALTO ALEGRE II,,3.236,6.821
2022-01-03 10:00:00,cvli,Fortaleza,AIS 20,CAPITAL OESTE,MONDUBIM,,-3.814128272,-38.55783443,MONDUBIM,,0.0,0.0
2022-01-03 10:56:49,cvp,Fortaleza,AIS 05,CAPITAL OESTE,DEMÓCRITO ROCHA,,-3.762104028,-38.5626264426,DEMÓCRITO ROCHA,,0.0,0.0
2022-01-03 10:56:49,cvp,Fortaleza,AIS 05,CAPITAL OESTE,DEMÓCRITO ROCHA,,-3.762104028,-38.5626264426,PARREÃO,,0.081,3.365
2022-01-03 11:19:37,cvp,Fortaleza,AIS 17,CAPITAL OESTE,CANINDEZINHO,,-3.8195309794,-38.6028524183,SIQUEIRA,,0.092,3.071
2022-01-03 11:19:37,cvp,Fortaleza,AIS 17,CAPITAL OESTE,CANINDEZINHO,,-3.8195309794,-38.6028524183,CANINDEZINHO,,0.0,0.0
2022-01-03 12:18:07,cvp,Fortaleza,AIS 19,CAPITAL LESTE,PRAIA DO FUTURO I,,-3.7338416197,-38.4550311199,PAPICU,,1.334,2.963
2022-01-03 12:18:07,cvp,Fortaleza,AIS 19,CAPITAL LESTE,PRAIA DO FUTURO I,,-3.7338416197,-38.4550311199,PRAIA DO FUTURO I,,0.0,0.0
2022-01-03 12:23:04,cvp,Fortaleza,AIS 18,CAPITAL OESTE,VILA VELHA,,-3.715453175,-38.5947329425,VILA VELHA,,0.0,0.0
2022-01-03 12:23:04,cvp,Fortaleza,AIS 18,CAPITAL OESTE,VILA VELHA,,-3.715453175,-38.5947329425,CARLITO PAMPLONA,,0.414,4.415
2022-01-03 12:53:38,cvp,Fortaleza,AIS 05,CAPITAL OESTE,PARREÃO,,-3.7613157563,-38.5323136159,PARREÃO,,0.0,0.0
2022-01-03 12:53:38,cvp,Fortaleza,AIS 05,CAPITAL OESTE,PARREÃO,,-3.7613157563,-38.5323136159,MONTESE,,0.019,1.416
2022-01-03 13:20:57,cvp,Fortaleza,AIS 05,CAPITAL OESTE,MONTESE,,-3.7665800133,-38.543930064,VILA PERY,,0.026,4.799
2022-01-03 13:20:57,cvp,Fortaleza,AIS 05,CAPITAL OESTE,MONTESE,,-3.7665800133,-38.543930064,MONTESE,,0.0,0.0
2022-01-03 13:32:13,cvp,Fortaleza,AIS 17,CAPITAL OESTE,SIQUEIRA,,-3.8039890719,-38.6257366041,BOM JARDIM,,0.287,2.996
2022-01-03 13:32:13,cvp,Fortaleza,AIS 17,CAPITAL OESTE,SIQUEIRA,,-3.8039890719,-38.6257366041,SIQUEIRA,,0.0,0.0
2022-01-03 13:58:48,cvp,Fortaleza,AIS 05,CAPITAL OESTE,VILA PERY,,-3.7857029379,-38.5827056244,BENFICA,,0.026,7.396
2022-01-03 13:58:48,cvp,Fortaleza,AIS 05,CAPITAL OESTE,VILA PERY,,-3.7857029379,-38.5827056244,VILA PERY,,0.0,0.0
2022-01-03 14:36:00,cvp,Fortaleza,AIS 05,CAPITAL OESTE,BENFICA,,-3.7383318315,-38.5359170373,BENFICA,,0.0,0.0
2022-01-03 14:36:00,cvp,Fortaleza,AIS 05,CAPITAL OESTE,BENFICA,,-3.7383318315,-38.5359170373,MONTESE,,0.034,3.643
2022-01-03 15:12:11,cvp,Fortaleza,,,GENTILÂNDIA,,-3.7470908826,-38.5402146625,GENTILÂNDIA,,0.0,0.0
2022-01-03 15:12:11,cvp,Fortaleza,,,GENTILÂNDIA,,-3.7470908826,-38.5402146625,GENTILÂNDIA,,0.012,0.043
2022-01-03 15:24:30,cvp,Fortaleza,AIS 05,CAPITAL OESTE,MONTESE,,-3.7665418294,-38.5526105862,MONTESE,,0.0,0.0
2022-01-03 15:24:30,cvp,Fortaleza,AIS 05,CAPITAL OESTE,MONTESE,,-3.7665418294,-38.5526105862,JOSÉ BONIFÁCIO,,0.005,3.901
2022-01-03 15:29:46,cvp,Fortaleza,,,GENTILÂNDIA,,-3.7473701138,-38.5404851346,GENTILÂNDIA,,0.0,0.0
2022-01-03 15:29:46,cvp,Fortaleza,,,GENTILÂNDIA,,-3.7473701138,-38.5404851346,PRAIA DO FURUTO II,,0.124,11.485
2022-01-03 15:31:24,cvp,Fortaleza,AIS 05,CAPITAL OESTE,JOSÉ BONIFÁCIO,,-3.7403359799,-38.529238763,FÁTIMA,,0.061,1.965
2022-01-03 15:31:24,cvp,Fortaleza,AIS 05,CAPITAL OESTE,JOSÉ BONIFÁCIO,,-3.7403359799,-38.529238763,JOSÉ BONIFÁCIO,,0.0,0.0
2022-01-03 16:59:57,cvp,Fortaleza,AIS 05,CAPITAL OESTE,FÁTIMA,,-3.7569082108,-38.5230862365,FÁTIMA,,0.0,0.0
2022-01-03 16:59:57,cvp,Fortaleza,AIS 05,CAPITAL OESTE,FÁTIMA,,-3.7569082108,-38.5230862365,SERRINHA,,0.035,4.171
2022-01-03 17:13:21,cvp,Sobral,AIS 03,NORTE,SANTANA DO ACARAÚ,,-3.4613663922,-40.208904514,,,4.853,29.162
2022-01-03 17:13:21,cvp,Sobral,AIS 03,NORTE,,,-3.4613663922,-40.208904514,SANTANA DO ACARAÚ,,0.0,0.0
2022-01-03 17:49:45,cvp,Fortaleza,AIS 05,CAPITAL OESTE,SERRINHA,,-3.7893645249,-38.5419236941,SERRINHA,,0.0,0.0
2022-01-03 17:49:45,cvp,Fortaleza,AIS 05,CAPITAL OESTE,SERRINHA,,-3.7893645249,-38.5419236941,PARANGABA,,0.013,2.829
2022-01-03 18:08:11,cvp,Eusébio,AIS 24,RMF LESTE,,,-3.7755269023,-38.5633156237,,,2.114,48.467
2022-01-03 18:08:11,cvp,Eusébio,AIS 05,CAPITAL OESTE,PARANGABA,,-3.7755269023,-38.5633156237,BENFICA,,0.013,4.919
2022-01-03 18:25:05,cvp,Fortaleza,AIS 22,CAPITAL LESTE,PASSARÉ,,-3.7997283634,-38.5338772098,PASSARÉ,,0.0,0.0
2022-01-03 18:25:05,cvp,Fortaleza,AIS 22,CAPITAL LESTE,PASSARÉ,,-3.7997283634,-38.5338772098,PASSARÉ,,0.849,0.671
2022-01-03 18:27:33,cvp,Fortaleza,AIS 05,CAPITAL OESTE,BENFICA,,-3.7416688051,-38.5347885115,BENFICA,,0.0,0.0
2022-01-03 18:27:33,cvp,Fortaleza,AIS 05,CAPITAL OESTE,BENFICA,,-3.7416688051,-38.5347885115,MONTESE,,0.038,2.827
2022-01-03 18:28:17,cvp,Fortaleza,,,PRAIA DO FURUTO II,,-3.7670110472,-38.4388628929,PRAIA DO FURUTO II,,0.0,0.0
2022-01-03 18:28:17,cvp,Fortaleza,,,PRAIA DO FURUTO II,,-3.7670110472,-38.4388628929,JANGURURSSU,,0.202,11.571
2022-01-03 19:20:45,cvp,Fortaleza,AIS 08,CAPITAL LESTE,MEIRELES,,-3.7266316286,-38.5125354669,MEIRELES,,0.0,0.0
2022-01-03 19:20:45,cvp,Fortaleza,AIS 08,CAPITAL LESTE,MEIRELES,,-3.7266316286,-38.5125354669,MEIRELES,,0.808,0.451
2022-01-03 19:22:39,cvp,Fortaleza,AIS 05,CAPITAL OESTE,MONTESE,,-3.7657810838,-38.5428576216,MONTESE,,0.0,0.0
2022-01-03 19:22:39,cvp,Fortaleza,AIS 05,CAPITAL OESTE,MONTESE,,-3.7657810838,-38.5428576216,MONTESE,,0.005,1.444
2022-01-03 19:29:34,cvp,Fortaleza,AIS 05,CAPITAL OESTE,MONTESE,,-3.7664739254,-38.5558528883,PARANGABA,,0.0,0.845
2022-01-03 19:29:34,cvp,Fortaleza,AIS 05,CAPITAL OESTE,MONTESE,,-3.7664739254,-38.5558528883,MONTESE,,0.0,0.0
2022-01-03 19:29:54,cvp,Fortaleza,AIS 05,CAPITAL OESTE,PARANGABA,,-3.7702714408,-38.5624450406,MONTESE,,0.005,1.048
2022-01-03 19:29:54,cvp,Fortaleza,AIS 05,CAPITAL OESTE,PARANGABA,,-3.7702714408,-38.5624450406,PARANGABA,,0.0,0.0
2022-01-03 19:36:50,cvp,Fortaleza,AIS 05,CAPITAL OESTE,MONTESE,,-3.7631680248,-38.5562404605,AEROPORTO,,0.003,2.493
2022-01-03 19:36:50,cvp,Fortaleza,AIS 05,CAPITAL OESTE,MONTESE,,-3.7631680248,-38.5562404605,MONTESE,,0.0,0.0
2022-01-03 19:41:34,cvp,Fortaleza,AIS 05,CAPITAL OESTE,AEROPORTO,,-3.7799234073,-38.5413071555,JOSÉ BONIFÁCIO,,0.018,4.931
2022-01-03 19:41:34,cvp,Fortaleza,AIS 05,CAPITAL OESTE,AEROPORTO,,-3.7799234073,-38.5413071555,AEROPORTO,,0.0,0.0
2022-01-03 20:00:00,cvli,Itapajé,AIS 04,NORDESTE,,RUA JOÃO DA SILVA MOTA,-3.678365884,-39.58565183,,AVENIDA GENERAL ALÍPIO DOS SANTOS,5.021,44.482
2022-01-03 20:07:19,cvp,Fortaleza,AIS 05,CAPITAL OESTE,JOSÉ BONIFÁCIO,,-3.7371708072,-38.5295177294,MONTESE,,0.014,3.444
2022-01-03 20:07:19,cvp,Fortaleza,AIS 05,CAPITAL OESTE,JOSÉ BONIFÁCIO,,-3.7371708072,-38.5295177294,JOSÉ BONIFÁCIO,,0.0,0.0
2022-01-03 20:25:43,cvp,Fortaleza,AIS 17,CAPITAL OESTE,BOM JARDIM,,-3.7905396998,-38.6023417193,BOM JARDIM,,0.0,0.0
2022-01-03 20:25:43,cvp,Fortaleza,AIS 17,CAPITAL OESTE,BOM JARDIM,,-3.7905396998,-38.6023417193,CONJUNTO CEARÁ II,,0.035,2.219
2022-01-03 20:27:11,cvp,Fortaleza,AIS 05,CAPITAL OESTE,MONTESE,,-3.7622518251,-38.5477276066,PARANGABA,,0.065,3.113
2022-01-03 20:27:11,cvp,Fortaleza,AIS 05,CAPITAL OESTE,MONTESE,,-3.7622518251,-38.5477276066,MONTESE,,0.0,0.0
2022-01-03 20:44:12,cvp,Maracanaú,AIS 14,RMF LESTE,MARACANAÚ,,-3.8558751733,-38.6516973035,,,0.414,0.985
2022-01-03 20:44:12,cvp,Maracanaú,AIS 14,RMF LESTE,,,-3.8558751733,-38.6516973035,MARACANAÚ,,0.0,0.0
2022-01-03 21:16:30,cvp,Fortaleza,AIS 17,CAPITAL OESTE,CONJUNTO CEARÁ II,,-3.7761008812,-38.6161484049,GRANJA PORTUGAL,,0.04,2.072
2022-01-03 21:16:30,cvp,Fortaleza,AIS 17,CAPITAL OESTE,CONJUNTO CEARÁ II,,-3.7761008812,-38.6161484049,CONJUNTO CEARÁ II,,0.0,0.0
2022-01-03 22:00:54,cvp,Fortaleza,AIS 05,CAPITAL OESTE,PARANGABA,,-3.7781521032,-38.5708152639,PARANGABA,,0.0,0.0
2022-01-03 22:00:54,cvp,Fortaleza,AIS 05,CAPITAL OESTE,PARANGABA,,-3.7781521032,-38.5708152639,VILA PERY,,0.616,1.688
2022-01-03 22:13:55,cvp,Fortaleza,AIS 17,CAPITAL OESTE,GRANJA PORTUGAL,,-3.7765831881,-38.597477662,GRANJA PORTUGAL,,0.0,0.0
2022-01-03 22:13:55,cvp,Fortaleza,AIS 17,CAPITAL OESTE,GRANJA PORTUGAL,,-3.7765831881,-38.597477662,GRANJA PORTUGAL,,0.014,0.89
2022-01-03 22:19:14,cvp,Fortaleza,AIS 18,CAPITAL OESTE,CARLITO PAMPLONA,,-3.7205820333,-38.5552765246,BARRA DO CEARÁ,,0.05,3.318
2022-01-03 22:19:14,cvp,Fortaleza,AIS 18,CAPITAL OESTE,CARLITO PAMPLONA,,-3.7205820333,-38.5552765246,CARLITO PAMPLONA,,0.0,0.0
2022-01-03 22:33:42,cvp,Fortaleza,AIS 17,CAPITAL OESTE,GRANJA PORTUGAL,,-3.7838886492,-38.6007560005,GRANJA PORTUGAL,,0.0,0.0
2022-01-03 22:33:42,cvp,Fortaleza,AIS 17,CAPITAL OESTE,GRANJA PORTUGAL,,-3.7838886492,-38.6007560005,SIQUEIRA,,0.721,4.453
2022-01-03 23:18:38,cvp,Fortaleza,,,JANGURURSSU,,-3.8407918479,-38.5124077994,JANGURURSSU,,0.0,0.0
2022-01-03 23:18:38,cvp,Fortaleza,,,JANGURURSSU,,-3.8407918479,-38.5124077994,PRAIA DO FURUTO II,,1.131,11.813
2022-01-03 23:31:27,cvp,Fortaleza,AIS 18,CAPITAL OESTE,BARRA DO CEARÁ,,-3.7065187837,-38.58165278,CENTRO,,0.046,7.643
2022-01-03 23:31:27,cvp,Fortaleza,AIS 18,CAPITAL OESTE,BARRA DO CEARÁ,,-3.7065187837,-38.58165278,BARRA DO CEARÁ,,0.0,0.0
2022-01-04 00:37:56,cvp,Fortaleza,AIS 18,CAPITAL OESTE,CENTRO,,-3.7281871851,-38.5162815588,VILA VELHA,,0.174,8.983
2022-01-04 00:37:56,cvp,Fortaleza,AIS 18,CAPITAL OESTE,CENTRO,,-3.7281871851,-38.5162815588,CENTRO,,0.0,0.0
2022-01-04 04:35:25,cvp,Fortaleza,AIS 06,CAPITAL OESTE,JÓQUEI CLUBE,,-3.7649733053,-38.5758389525,QUINTINO CUNHA,,0.016,4.707
2022-01-04 04:35:25,cvp,Fortaleza,AIS 06,CAPITAL OESTE,JÓQUEI CLUBE,,-3.7649733053,-38.5758389525,JÓQUEI CLUBE,,0.0,0.0
2022-01-04 04:47:57,cvp,Fortaleza,AIS 18,CAPITAL OESTE,VILA VELHA,,-3.7247251766,-38.5971640424,VILA ELLERY,,0.054,3.997
2022-01-04 04:47:57,cvp,Fortaleza,AIS 18,CAPITAL OESTE,VILA VELHA,,-3.7247251766,-38.5971640424,VILA VELHA,,0.0,0.0
2022-01-04 04:58:25,cvp,Fortaleza,AIS 06,CAPITAL OESTE,QUINTINO CUNHA,,-3.7283802236,-38.5971564361,ANTÔNIO BEZERRA,,0.408,1.798
2022-01-04 04:58:25,cvp,Fortaleza,AIS 06,CAPITAL OESTE,QUINTINO CUNHA,,-3.7283802236,-38.5971564361,QUINTINO CUNHA,,0.0,0.0
2022-01-04 05:38:00,cvli,Itarema,AIS 27,NORTE,,RUA JOÃO JAIME,-2.922621864,-39.91126829,,CE-085,9.626,105.188
2022-01-04 06:06:11,cvp,Fortaleza,AIS 18,CAPITAL OESTE,VILA ELLERY,,-3.7219811151,-38.5612460988,VILA ELLERY,,0.0,0.0
2022-01-04 06:06:11,cvp,Fortaleza,AIS 18,CAPITAL OESTE,VILA ELLERY,,-3.7219811151,-38.5612460988,MONTE CASTELO,,0.251,1.291
2022-01-04 06:39:55,cvp,Maracanaú,AIS 14,RMF LESTE,MARACANAÚ,,-3.862278058,-38.657830649,,,0.539,7.753
2022-01-04 06:39:55,cvp,Maracanaú,AIS 14,RMF LESTE,,,-3.862278058,-38.657830649,MARACANAÚ,,0.0,0.0
2022-01-04 10:08:38,cvp,Fortaleza,AIS 20,CAPITAL OESTE,MONDUBIM,,-3.8161534464,-38.5568226447,MONDUBIM,,0.322,0.852
2022-01-04 10:08:38,cvp,Fortaleza,AIS 20,CAPITAL OESTE,MONDUBIM,,-3.8161534464,-38.5568226447,MONDUBIM,,0.0,0.0
2022-01-04 10:55:17,cvp,Itaitinga,AIS 25,RMF LESTE,,,-3.8839245964,-38.5296523591,,,0.188,33.805
2022-01-04 10:55:17,cvp,Itaitinga,AIS 16,CAPITAL LESTE,PEDRAS,,-3.8839245964,-38.5296523591,MESSEJANA,,0.16,6.471
2022-01-04 12:08:13,cvp,Fortaleza,AIS 18,CAPITAL OESTE,MONTE CASTELO,,-3.7260759165,-38.5503610612,PRESIDENTE KENNEDY,,0.019,2.65
2022-01-04 12:08:13,cvp,Fortaleza,AIS 18,CAPITAL OESTE,MONTE CASTELO,,-3.7260759165,-38.5503610612,MONTE CASTELO,,0.0,0.0
2022-01-04 12:36:13,cvp,Fortaleza,AIS 18,CAPITAL OESTE,PRESIDENTE KENNEDY,,-3.7277393633,-38.5741895264,VILA VELHA,,0.035,2.231
2022-01-04 12:36:13,cvp,Fortaleza,AIS 18,CAPITAL OESTE,PRESIDENTE KENNEDY,,-3.7277393633,-38.5741895264,PRESIDENTE KENNEDY,,0.0,0.0
2022-01-04 12:47:34,cvp,Fortaleza,AIS 05,CAPITAL OESTE,VILA PERY,,-3.7888629483,-38.5815963654,ITAOCA,,0.139,3.419
2022-01-04 12:47:34,cvp,Fortaleza,AIS 05,CAPITAL OESTE,VILA PERY,,-3.7888629483,-38.5815963654,VILA PERY,,0.0,0.0
2022-01-04 12:49:42,cvp,Caucaia,AIS 26,RMF OESTE,GUADALAJARA,,-3.7650492173,-38.6279718221,PARQUE DAS NAÇÕES,,0.106,3.186
2022-01-04 12:49:42,cvp,Caucaia,AIS 12,RMF OESTE,,,-3.7650492173,-38.6279718221,,,0.106,3.186
2022-01-04 13:26:27,cvp,Fortaleza,AIS 18,CAPITAL OESTE,VILA VELHA,,-3.7179266936,-38.5917299709,SÃO GERARDO,,0.017,4.8
2022-01-04 13:26:27,cvp,Fortaleza,AIS 18,CAPITAL OESTE,VILA VELHA,,-3.7179266936,-38.5917299709,VILA VELHA,,0.0,0.0
2022-01-04 13:37:07,cvp,Juazeiro do Norte,AIS 02,SUL,JUAZEIRO DO NORTE,,-7.205012538,-39.3176122447,,,0.0,0.0
2022-01-04 13:37:07,cvp,Juazeiro do Norte,AIS 02,SUL,,,-7.205012538,-39.3176122447,,,12.92,2.45
2022-01-04 13:51:36,cvp,Fortaleza,AIS 18,CAPITAL OESTE,SÃO GERARDO,,-3.7306089317,-38.5503796511,VILA VELHA,,0.264,5.456
2022-01-04 13:51:36,cvp,Fortaleza,AIS 18,CAPITAL OESTE,SÃO GERARDO,,-3.7306089317,-38.5503796511,SÃO GERARDO,,0.0,0.0
2022-01-04 14:43:56,cvp,Fortaleza,AIS 08,CAPITAL LESTE,MEIRELES,,-3.7282205706,-38.5087998928,MEIRELES,,0.0,0.0
2022-01-04 14:43:56,cvp,Fortaleza,AIS 08,CAPITAL LESTE,MEIRELES,,-3.7282205706,-38.5087998928,MEIRELES,,0.002,0.007
2022-01-04 14:45:25,cvp,Fortaleza,AIS 16,CAPITAL LESTE,MESSEJANA,,-3.834808077,-38.4983665438,MESSEJANA,,0.0,0.0
2022-01-04 14:45:25,cvp,Fortaleza,AIS 16,CAPITAL LESTE,MESSEJANA,,-3.834808077,-38.4983665438,CAJAZEIRAS,,0.006,2.52
2022-01-04 14:46:09,cvp,Fortaleza,AIS 08,CAPITAL LESTE,MEIRELES,,-3.7282045936,-38.5088632993,ALDEOTA,,0.681,0.65
2022-01-04 14:46:09,cvp,Fortaleza,AIS 08,CAPITAL LESTE,MEIRELES,,-3.7282045936,-38.5088632993,MEIRELES,,0.0,0.0
2022-01-04 14:46:15,cvp,Fortaleza,AIS 06,CAPITAL OESTE,ANTÔNIO BEZERRA,,-3.743776142,-38.592206594,ANTÔNIO BEZERRA,,0.0,0.0
2022-01-04 14:46:15,cvp,Fortaleza,AIS 06,CAPITAL OESTE,ANTÔNIO BEZERRA,,-3.743776142,-38.592206594,JOÃO XXIII,,0.064,3.351
2022-01-04 14:47:40,cvp,Fortaleza,AIS 22,CAPITAL LESTE,PASSARÉ,,-3.805478668,-38.5357238098,DIAS MACÊDO,,0.202,2.95
2022-01-04 14:47:40,cvp,Fortaleza,AIS 22,CAPITAL LESTE,PASSARÉ,,-3.805478668,-38.5357238098,PASSARÉ,,0.0,0.0
2022-01-04 14:54:43,cvp,Fortaleza,AIS 16,CAPITAL LESTE,CAJAZEIRAS,,-3.8130317625,-38.5046457242,CAJAZEIRAS,,0.095,0.757
2022-01-04 14:54:43,cvp,Fortaleza,AIS 16,CAPITAL LESTE,CAJAZEIRAS,,-3.8130317625,-38.5046457242,CAJAZEIRAS,,0.0,0.0
2022-01-04 15:23:01,cvp,Caucaia,AIS 12,RMF OESTE,,,-3.7430690179,-38.6095584844,,,0.11,1.372
2022-01-04 15:23:01,cvp,Caucaia,AIS 26,RMF OESTE,PARQUE DAS NAÇÕES,,-3.7430690179,-38.6095584844,PARQUE ALBANO,,0.11,1.372
2022-01-04 15:25:40,cvp,Pacajus,AIS 25,RMF LESTE,PACAJUS,,-4.1834829091,-38.4776455813,,,0.053,9.674
2022-01-04 15:25:40,cvp,Pacajus,AIS 25,RMF LESTE,,,-4.1834829091,-38.4776455813,PACAJUS,,0.0,0.0
2022-01-04 15:51:41,cvp,Fortaleza,AIS 17,CAPITAL OESTE,SIQUEIRA,,-3.8088084192,-38.6321763835,SIQUEIRA,,0.0,0.0
2022-01-04 15:51:41,cvp,Fortaleza,AIS 17,CAPITAL OESTE,SIQUEIRA,,-3.8088084192,-38.6321763835,BOM JARDIM,,0.211,3.905
2022-01-04 16:07:42,cvp,Fortaleza,AIS 05,CAPITAL OESTE,ITAOCA,,-3.7756042824,-38.5537914884,ITAPERI,,0.009,1.762
2022-01-04 16:07:42,cvp,Fortaleza,AIS 05,CAPITAL OESTE,ITAOCA,,-3.7756042824,-38.5537914884,ITAOCA,,0.0,0.0
2022-01-04 16:17:44,cvp,Fortaleza,AIS 06,CAPITAL OESTE,JOÃO XXIII,,-3.7731968616,-38.5856455443,BELA VISTA,,0.059,3.612
2022-01-04 16:17:44,cvp,Fortaleza,AIS 06,CAPITAL OESTE,JOÃO XXIII,,-3.7731968616,-38.5856455443,JOÃO XXIII,,0.0,0.0
2022-01-04 16:21:22,cvp,Fortaleza,AIS 05,CAPITAL OESTE,ITAPERI,,-3.7901479115,-38.5474840555,MARAPONGA,,0.183,1.825
2022-01-04 16:21:22,cvp,Fortaleza,AIS 05,CAPITAL OESTE,ITAPERI,,-3.7901479115,-38.5474840555,ITAPERI,,0.0,0.0
2022-01-04 16:30:00,cvli,Aracati,AIS 29,NORDESTE,,RUA PÔR DO SOL,-4.528358711,-37.70194204,,RUA ZAURA LEITE DE FIGUEIREDO,5.917,4.047
2022-01-04 16:42:09,cvp,Horizonte,AIS 25,RMF LESTE,,,-4.0987830579,-38.497569549,HORIZONTE,,0.0,0.0
2022-01-04 16:42:09,cvp,Horizonte,AIS 25,RMF LESTE,HORIZONTE,,-4.0987830579,-38.497569549,,,0.678,23.61
2022-01-04 17:00:00,cvli,Maracanaú,AIS 14,RMF LESTE,MARACANAÚ,,-3.883334943,-38.6260592,,,0.0,0.0
2022-01-04 17:00:00,cvli,Maracanaú,AIS 14,RMF LESTE,,,-3.883334943,-38.6260592,,,1.944,4.816
2022-01-04 17:12:09,cvp,Fortaleza,AIS 16,CAPITAL LESTE,CAJAZEIRAS,,-3.8115039012,-38.5112974104,MESSEJANA,,0.058,3.026
2022-01-04 17:12:09,cvp,Fortaleza,AIS 16,CAPITAL LESTE,CAJAZEIRAS,,-3.8115039012,-38.5112974104,CAJAZEIRAS,,0.0,0.0
2022-01-04 17:33:06,cvp,Fortaleza,AIS 21,CAPITAL LESTE,ENGENHEIRO LUCIANO CAVALCANTE,,-3.7811839911,-38.4826726214,AEROLÂNDIA,,0.249,3.785
2022-01-04 17:33:06,cvp,Fortaleza,AIS 21,CAPITAL LESTE,ENGENHEIRO LUCIANO CAVALCANTE,,-3.7811839911,-38.4826726214,ENGENHEIRO LUCIANO CAVALCANTE,,0.0,0.0
2022-01-04 17:43:11,cvp,Fortaleza,AIS 06,CAPITAL OESTE,BELA VISTA,,-3.7582258273,-38.5567503419,JÓQUEI CLUBE,,0.052,2.088
2022-01-04 17:43:11,cvp,Fortaleza,AIS 06,CAPITAL OESTE,BELA VISTA,,-3.7582258273,-38.5567503419,BELA VISTA,,0.0,0.0
2022-01-04 17:51:38,cvp,Fortaleza,AIS 20,CAPITAL OESTE,MONDUBIM,,-3.8084927587,-38.5566643647,MONDUBIM,,0.0,0.0
2022-01-04 17:51:38,cvp,Fortaleza,AIS 20,CAPITAL OESTE,MONDUBIM,,-3.8084927587,-38.5566643647,PREFEITO JOSÉ WALTER,,0.058,2.013
2022-01-04 18:01:14,cvp,Caucaia,AIS 26,RMF OESTE,PARQUE ALBANO,,-3.7548747765,-38.613153024,URUCUTUBA,,0.063,5.063
2022-01-04 18:01:14,cvp,Caucaia,AIS 12,RMF OESTE,,,-3.7548747765,-38.613153024,,,0.063,5.063
2022-01-04 18:35:58,cvp,Fortaleza,AIS 16,CAPITAL LESTE,MESSEJANA,,-3.8323518461,-38.4937721865,PARQUE IRACEMA,,0.045,2.888
2022-01-04 18:35:58,cvp,Fortaleza,AIS 16,CAPITAL LESTE,MESSEJANA,,-3.8323518461,-38.4937721865,MESSEJANA,,0.0,0.0
2022-01-04 18:57:23,cvp,Fortaleza,AIS 06,CAPITAL OESTE,JÓQUEI CLUBE,,-3.7684990559,-38.5725005808,PICI,,0.067,2.021
2022-01-04 18:57:23,cvp,Fortaleza,AIS 06,CAPITAL OESTE,JÓQUEI CLUBE,,-3.7684990559,-38.5725005808,JÓQUEI CLUBE,,0.0,0.0
2022-01-04 19:15:37,cvp,Fortaleza,AIS 20,CAPITAL OESTE,PREFEITO JOSÉ WALTER,,-3.8258659852,-38.5515712446,ALTO ALEGRE II,,0.06,6.995
2022-01-04 19:15:37,cvp,Fortaleza,AIS 20,CAPITAL OESTE,PREFEITO JOSÉ WALTER,,-3.8258659852,-38.5515712446,PREFEITO JOSÉ WALTER,,0.0,0.0
2022-01-04 19:32:06,cvp,Caucaia,AIS 26,RMF OESTE,URUCUTUBA,,-3.7687880014,-38.6566014908,PARQUE ALBANO,,1.803,5.059
2022-01-04 19:32:06,cvp,Caucaia,AIS 12,RMF OESTE,,,-3.7687880014,-38.6566014908,INDUSTRIAL,,0.003,11.999
2022-01-04 19:36:27,cvp,Maracanaú,AIS 12,RMF OESTE,INDUSTRIAL,,-3.8527071835,-38.5886059965,INDUSTRIAL,,0.01,0.865
2022-01-04 19:36:27,cvp,Maracanaú,AIS 14,RMF LESTE,,,-3.8527071835,-38.5886059965,MARACANAÚ,,0.001,4.262
2022-01-04 19:38:12,cvp,Maracanaú,AIS 14,RMF LESTE,MARACANAÚ,,-3.8822398729,-38.6130980763,,,0.0,0.0
2022-01-04 19:38:12,cvp,Maracanaú,AIS 14,RMF LESTE,,,-3.8822398729,-38.6130980763,,,0.008,4.075
2022-01-04 19:39:13,cvp,Fortaleza,AIS 22,CAPITAL LESTE,DIAS MACÊDO,,-3.7852559328,-38.5185104442,PASSARÉ,,0.942,3.063
2022-01-04 19:39:13,cvp,Fortaleza,AIS 22,CAPITAL LESTE,DIAS MACÊDO,,-3.7852559328,-38.5185104442,DIAS MACÊDO,,0.0,0.0
2022-01-04 19:40:24,cvp,Fortaleza,AIS 16,CAPITAL LESTE,PARQUE IRACEMA,,-3.8066035559,-38.49720204,PARQUE IRACEMA,,0.0,0.0
